date,year,month,latitude,longitude,co_ppm,aod_unitless,region
2022-11-01,2022,11,30.0,77.14,1.22,0.971,IGP
2022-11-01,2022,11,30.0,78.21,1.137,0.83,IGP
2022-11-01,2022,11,30.0,79.29,0.908,0.952,IGP
2022-11-01,2022,11,30.0,80.36,1.146,0.829,IGP
2022-11-01,2022,11,30.0,81.43,1.008,0.739,IGP
2022-11-01,2022,11,30.0,82.5,1.133,0.942,IGP
2022-11-01,2022,11,30.0,83.57,1.235,0.809,IGP
2022-11-01,2022,11,30.0,84.64,1.087,0.933,IGP
2022-11-01,2022,11,30.0,85.71,1.061,1.056,IGP
2022-11-01,2022,11,30.0,86.79,1.24,0.764,IGP
2022-11-01,2022,11,30.0,87.86,1.07,1.129,IGP
2022-11-01,2022,11,30.0,88.93,1.148,0.948,IGP
2022-11-01,2022,11,30.0,90.0,1.15,1.028,IGP
2022-12-01,2022,12,25.0,75.0,1.155,0.962,IGP
2022-12-01,2022,12,25.0,76.07,1.117,1.132,IGP
2022-12-01,2022,12,25.0,77.14,1.089,0.93,IGP
2022-12-01,2022,12,25.0,78.21,1.271,0.979,IGP
2022-12-01,2022,12,25.0,79.29,1.109,1.025,IGP
2022-12-01,2022,12,25.0,80.36,1.139,0.819,IGP
2022-12-01,2022,12,25.0,81.43,1.141,0.809,IGP
2022-12-01,2022,12,25.0,82.5,1.5,1.932,IGP
2022-12-01,2022,12,25.0,83.57,1.022,0.871,IGP
2022-12-01,2022,12,25.0,84.64,1.192,0.766,IGP
2022-12-01,2022,12,25.0,85.71,1.388,0.712,IGP
2022-12-01,2022,12,25.0,86.79,1.209,0.857,IGP
2022-12-01,2022,12,25.0,87.86,1.035,1.011,IGP
2022-12-01,2022,12,25.0,88.93,1.071,1.169,IGP
2022-12-01,2022,12,25.0,90.0,0.976,1.014,IGP
2022-12-01,2022,12,25.56,75.0,1.088,0.974,IGP
2022-12-01,2022,12,25.56,76.07,1.167,0.67,IGP
2022-12-01,2022,12,25.56,77.14,1.139,1.093,IGP
2022-12-01,2022,12,25.56,78.21,1.163,0.875,IGP
2022-12-01,2022,12,25.56,79.29,0.975,1.006,IGP
2022-12-01,2022,12,25.56,80.36,1.304,1.029,IGP
2022-12-01,2022,12,25.56,81.43,1.232,1.07,IGP
2022-12-01,2022,12,25.56,82.5,1.077,0.944,IGP
2022-12-01,2022,12,25.56,83.57,1.203,0.693,IGP
2022-12-01,2022,12,25.56,84.64,1.181,1.119,IGP
2022-12-01,2022,12,25.56,85.71,1.111,1.052,IGP
2022-12-01,2022,12,25.56,86.79,1.061,0.936,IGP
2022-12-01,2022,12,25.56,87.86,1.089,0.999,IGP
2022-12-01,2022,12,25.56,88.93,1.106,0.679,IGP
2022-12-01,2022,12,25.56,90.0,1.044,1.221,IGP
2022-12-01,2022,12,26.11,75.0,1.173,0.615,IGP
2022-12-01,2022,12,26.11,76.07,1.237,0.757,IGP
2022-12-01,2022,12,26.11,77.14,1.205,1.124,IGP
2022-12-01,2022,12,26.11,78.21,1.126,0.78,IGP
2022-12-01,2022,12,26.11,79.29,1.044,1.024,IGP
2022-12-01,2022,12,26.11,80.36,1.5,1.587,IGP
2022-12-01,2022,12,26.11,81.43,1.5,1.576,IGP
2022-12-01,2022,12,26.11,82.5,1.258,0.774,IGP
2022-12-01,2022,12,26.11,83.57,0.787,0.813,IGP
2022-12-01,2022,12,26.11,84.64,1.5,2.119,IGP
2022-12-01,2022,12,26.11,85.71,1.075,0.888,IGP
2022-12-01,2022,12,26.11,86.79,1.113,1.191,IGP
2022-12-01,2022,12,26.11,87.86,1.154,0.856,IGP
2022-12-01,2022,12,26.11,88.93,1.321,0.932,IGP
2022-12-01,2022,12,26.11,90.0,0.908,0.722,IGP
2022-12-01,2022,12,26.67,75.0,1.172,0.663,IGP
2022-12-01,2022,12,26.67,76.07,1.166,0.813,IGP
2022-12-01,2022,12,26.67,77.14,1.5,1.91,IGP
2022-12-01,2022,12,26.67,78.21,0.952,1.067,IGP
2022-12-01,2022,12,26.67,79.29,1.252,0.738,IGP
2022-12-01,2022,12,26.67,80.36,1.5,1.749,IGP
2022-12-01,2022,12,26.67,81.43,1.5,2.027,IGP
2022-12-01,2022,12,26.67,82.5,1.205,1.29,IGP
2022-12-01,2022,12,26.67,83.57,1.118,0.988,IGP
2022-12-01,2022,12,26.67,84.64,1.059,0.852,IGP
2022-12-01,2022,12,26.67,85.71,1.131,0.843,IGP
2022-12-01,2022,12,26.67,86.79,0.86,0.83,IGP
2022-12-01,2022,12,26.67,87.86,1.224,0.941,IGP
2022-12-01,2022,12,26.67,88.93,1.124,0.815,IGP
2022-12-01,2022,12,26.67,90.0,1.149,1.179,IGP
2022-12-01,2022,12,27.22,75.0,1.256,0.985,IGP
2022-12-01,2022,12,27.22,76.07,1.031,1.195,IGP
2022-12-01,2022,12,27.22,77.14,1.222,0.708,IGP
2022-12-01,2022,12,27.22,78.21,0.94,0.716,IGP
2022-12-01,2022,12,27.22,79.29,1.067,1.065,IGP
2022-12-01,2022,12,27.22,80.36,1.5,1.725,IGP
2022-12-01,2022,12,27.22,81.43,1.5,2.03,IGP
2022-12-01,2022,12,27.22,82.5,1.119,0.917,IGP
2022-12-01,2022,12,27.22,83.57,1.5,2.5,IGP
2022-12-01,2022,12,27.22,84.64,1.188,0.775,IGP
2022-12-01,2022,12,27.22,85.71,1.001,0.678,IGP
2022-12-01,2022,12,27.22,86.79,1.106,0.705,IGP
2022-12-01,2022,12,27.22,87.86,0.999,1.09,IGP
2022-12-01,2022,12,27.22,88.93,1.205,1.154,IGP
2022-12-01,2022,12,27.22,90.0,0.969,0.78,IGP
2022-12-01,2022,12,27.78,75.0,1.053,1.176,IGP
2022-12-01,2022,12,27.78,76.07,1.5,1.947,IGP
2022-12-01,2022,12,27.78,77.14,1.5,1.657,IGP
2022-12-01,2022,12,27.78,78.21,1.5,1.415,IGP
2022-12-01,2022,12,27.78,79.29,0.911,0.969,IGP
2022-12-01,2022,12,27.78,80.36,1.5,1.964,IGP
2022-12-01,2022,12,27.78,81.43,1.5,1.73,IGP
2022-12-01,2022,12,27.78,82.5,1.186,0.981,IGP
2022-12-01,2022,12,27.78,83.57,1.226,0.835,IGP
2022-12-01,2022,12,27.78,84.64,1.199,1.014,IGP
2022-12-01,2022,12,27.78,85.71,1.5,1.707,IGP
2022-12-01,2022,12,27.78,86.79,0.997,0.836,IGP
2022-12-01,2022,12,27.78,87.86,1.01,0.845,IGP
2022-12-01,2022,12,27.78,88.93,1.083,0.793,IGP
2022-12-01,2022,12,27.78,90.0,1.117,0.753,IGP
2022-12-01,2022,12,28.33,75.0,1.109,0.856,IGP
2022-12-01,2022,12,28.33,76.07,1.5,1.733,IGP
2022-12-01,2022,12,28.33,77.14,1.5,1.557,IGP
2022-12-01,2022,12,28.33,78.21,1.5,1.827,IGP
2022-12-01,2022,12,28.33,79.29,1.244,0.853,IGP
2022-12-01,2022,12,28.33,80.36,1.101,0.674,IGP
2022-12-01,2022,12,28.33,81.43,1.098,0.712,IGP
2022-12-01,2022,12,28.33,82.5,1.067,1.092,IGP
2022-12-01,2022,12,28.33,83.57,1.449,1.589,IGP
2022-12-01,2022,12,28.33,84.64,1.026,0.68,IGP
2022-12-01,2022,12,28.33,85.71,1.202,0.972,IGP
2022-12-01,2022,12,28.33,86.79,1.5,1.561,IGP
2022-12-01,2022,12,28.33,87.86,0.939,1.071,IGP
2022-12-01,2022,12,28.33,88.93,1.08,0.86,IGP
2022-12-01,2022,12,28.33,90.0,1.264,0.955,IGP
2022-12-01,2022,12,28.89,75.0,1.206,0.837,IGP
2022-12-01,2022,12,28.89,76.07,1.5,1.619,IGP
2022-12-01,2022,12,28.89,77.14,1.5,1.682,IGP
2022-12-01,2022,12,28.89,78.21,1.5,1.284,IGP
2022-12-01,2022,12,28.89,79.29,0.928,0.607,IGP
2022-12-01,2022,12,28.89,80.36,1.078,0.72,IGP
2022-12-01,2022,12,28.89,81.43,1.285,0.927,IGP
2022-12-01,2022,12,28.89,82.5,1.138,0.767,IGP
2022-12-01,2022,12,28.89,83.57,1.004,1.163,IGP
2022-12-01,2022,12,28.89,84.64,1.294,0.992,IGP
2022-12-01,2022,12,28.89,85.71,0.913,0.866,IGP
2022-12-01,2022,12,28.89,86.79,1.147,0.896,IGP
2022-12-01,2022,12,28.89,87.86,1.356,2.415,IGP
2022-12-01,2022,12,28.89,88.93,1.032,0.729,IGP
2022-12-01,2022,12,28.89,90.0,1.113,1.108,IGP
2022-12-01,2022,12,29.44,75.0,1.167,0.733,IGP
2022-12-01,2022,12,29.44,76.07,1.5,1.345,IGP
2022-12-01,2022,12,29.44,77.14,1.5,1.603,IGP
2022-12-01,2022,12,29.44,78.21,1.5,1.571,IGP
2022-12-01,2022,12,29.44,79.29,1.213,1.028,IGP
2022-12-01,2022,12,29.44,80.36,1.043,0.989,IGP
2022-12-01,2022,12,29.44,81.43,1.249,0.786,IGP
2022-12-01,2022,12,29.44,82.5,1.095,0.895,IGP
2022-12-01,2022,12,29.44,83.57,1.08,1.05,IGP
2022-12-01,2022,12,29.44,84.64,1.204,0.991,IGP
2022-12-01,2022,12,29.44,85.71,1.152,0.846,IGP
2022-12-01,2022,12,29.44,86.79,1.149,0.737,IGP
2022-12-01,2022,12,29.44,87.86,1.364,1.133,IGP
2022-12-01,2022,12,29.44,88.93,1.212,0.991,IGP
2022-12-01,2022,12,29.44,90.0,1.157,0.676,IGP
2022-12-01,2022,12,30.0,75.0,0.99,0.76,IGP
2022-12-01,2022,12,30.0,76.07,1.122,0.888,IGP
2022-12-01,2022,12,30.0,77.14,1.197,0.785,IGP
2022-12-01,2022,12,30.0,78.21,1.5,1.614,IGP
2022-12-01,2022,12,30.0,79.29,1.074,1.064,IGP
2022-12-01,2022,12,30.0,80.36,1.166,0.742,IGP
2022-12-01,2022,12,30.0,81.43,1.222,0.943,IGP
2022-12-01,2022,12,30.0,82.5,0.902,0.804,IGP
2022-12-01,2022,12,30.0,83.57,1.075,0.755,IGP
2022-12-01,2022,12,30.0,84.64,1.25,0.874,IGP
2022-12-01,2022,12,30.0,85.71,1.162,0.961,IGP
2022-12-01,2022,12,30.0,86.79,1.187,1.181,IGP
2022-12-01,2022,12,30.0,87.86,1.184,1.191,IGP
2022-12-01,2022,12,30.0,88.93,1.186,0.95,IGP
2022-12-01,2022,12,30.0,90.0,1.5,1.072,IGP
2023-01-01,2023,1,25.0,75.0,1.088,0.923,IGP
2023-01-01,2023,1,25.0,76.07,1.178,0.941,IGP
2023-01-01,2023,1,25.0,77.14,1.167,0.747,IGP
2023-01-01,2023,1,25.0,78.21,0.976,0.768,IGP
2023-01-01,2023,1,25.0,79.29,1.291,0.755,IGP
2023-01-01,2023,1,25.0,80.36,1.055,0.961,IGP
2023-01-01,2023,1,25.0,81.43,0.975,0.814,IGP
2023-01-01,2023,1,25.0,82.5,1.202,0.879,IGP
2023-01-01,2023,1,25.0,83.57,1.302,0.69,IGP
2023-01-01,2023,1,25.0,84.64,1.099,0.879,IGP
2023-01-01,2023,1,25.0,85.71,1.133,0.761,IGP
2023-01-01,2023,1,25.0,86.79,1.076,1.063,IGP
2023-01-01,2023,1,25.0,87.86,1.107,0.785,IGP
2023-01-01,2023,1,25.0,88.93,1.342,0.952,IGP
2023-01-01,2023,1,25.0,90.0,1.195,1.06,IGP
2023-01-01,2023,1,25.56,75.0,1.127,0.827,IGP
2023-01-01,2023,1,25.56,76.07,1.154,0.84,IGP
2023-01-01,2023,1,25.56,77.14,1.171,0.92,IGP
2023-01-01,2023,1,25.56,78.21,1.237,0.774,IGP
2023-01-01,2023,1,25.56,79.29,1.206,1.037,IGP
2023-01-01,2023,1,25.56,80.36,1.11,1.055,IGP
2023-01-01,2023,1,25.56,81.43,1.176,1.045,IGP
2023-01-01,2023,1,25.56,82.5,1.194,0.953,IGP
2023-01-01,2023,1,25.56,83.57,1.074,0.854,IGP
2023-01-01,2023,1,25.56,84.64,1.113,1.071,IGP
2023-01-01,2023,1,25.56,85.71,1.197,1.096,IGP
2023-01-01,2023,1,25.56,86.79,1.245,0.912,IGP
2023-01-01,2023,1,25.56,87.86,1.33,0.929,IGP
2023-01-01,2023,1,25.56,88.93,1.085,0.995,IGP
2023-01-01,2023,1,25.56,90.0,1.182,0.834,IGP
2023-01-01,2023,1,26.11,75.0,1.118,0.878,IGP
2023-01-01,2023,1,26.11,76.07,1.148,1.064,IGP
2023-01-01,2023,1,26.11,77.14,1.107,1.031,IGP
2023-01-01,2023,1,26.11,78.21,0.995,1.078,IGP
2023-01-01,2023,1,26.11,79.29,1.089,0.874,IGP
2023-01-01,2023,1,26.11,80.36,1.5,1.769,IGP
2023-01-01,2023,1,26.11,81.43,1.5,1.568,IGP
2023-01-01,2023,1,26.11,82.5,1.086,0.959,IGP
2023-01-01,2023,1,26.11,83.57,1.183,0.822,IGP
2023-01-01,2023,1,26.11,84.64,1.07,0.984,IGP
2023-01-01,2023,1,26.11,85.71,1.126,0.967,IGP
2023-01-01,2023,1,26.11,86.79,0.873,0.901,IGP
2023-01-01,2023,1,26.11,87.86,1.219,0.853,IGP
2023-01-01,2023,1,26.11,88.93,1.183,0.764,IGP
2023-01-01,2023,1,26.11,90.0,0.978,1.008,IGP
2023-01-01,2023,1,26.67,75.0,1.129,0.895,IGP
2023-01-01,2023,1,26.67,76.07,1.219,0.898,IGP
2023-01-01,2023,1,26.67,77.14,1.071,0.834,IGP
2023-01-01,2023,1,26.67,78.21,1.039,1.015,IGP
2023-01-01,2023,1,26.67,79.29,1.103,1.116,IGP
2023-01-01,2023,1,26.67,80.36,1.5,1.839,IGP
2023-01-01,2023,1,26.67,81.43,1.5,1.687,IGP
2023-01-01,2023,1,26.67,82.5,1.005,0.696,IGP
2023-01-01,2023,1,26.67,83.57,1.5,1.963,IGP
2023-01-01,2023,1,26.67,84.64,1.156,0.93,IGP
2023-01-01,2023,1,26.67,85.71,1.219,0.857,IGP
2023-01-01,2023,1,26.67,86.79,1.1,0.919,IGP
2023-01-01,2023,1,26.67,87.86,1.113,1.145,IGP
2023-01-01,2023,1,26.67,88.93,1.009,0.652,IGP
2023-01-01,2023,1,26.67,90.0,0.989,1.048,IGP
2023-01-01,2023,1,27.22,75.0,1.124,0.705,IGP
2023-01-01,2023,1,27.22,76.07,1.144,0.896,IGP
2023-01-01,2023,1,27.22,77.14,1.19,1.064,IGP
2023-01-01,2023,1,27.22,78.21,1.5,1.535,IGP
2023-01-01,2023,1,27.22,79.29,0.948,1.033,IGP
2023-01-01,2023,1,27.22,80.36,1.5,1.51,IGP
2023-01-01,2023,1,27.22,81.43,1.5,1.753,IGP
2023-01-01,2023,1,27.22,82.5,1.305,0.814,IGP
2023-01-01,2023,1,27.22,83.57,1.143,0.66,IGP
2023-01-01,2023,1,27.22,84.64,1.114,0.928,IGP
2023-01-01,2023,1,27.22,85.71,1.281,0.839,IGP
2023-01-01,2023,1,27.22,86.79,1.203,0.829,IGP
2023-01-01,2023,1,27.22,87.86,1.143,1.257,IGP
2023-01-01,2023,1,27.22,88.93,1.313,1.239,IGP
2023-01-01,2023,1,27.22,90.0,1.174,0.913,IGP
2023-01-01,2023,1,27.78,75.0,1.162,1.015,IGP
2023-01-01,2023,1,27.78,76.07,1.5,1.594,IGP
2023-01-01,2023,1,27.78,77.14,1.5,1.612,IGP
2023-01-01,2023,1,27.78,78.21,1.5,1.878,IGP
2023-01-01,2023,1,27.78,79.29,1.452,1.009,IGP
2023-01-01,2023,1,27.78,80.36,1.5,1.629,IGP
2023-01-01,2023,1,27.78,81.43,1.5,1.927,IGP
2023-01-01,2023,1,27.78,82.5,1.207,0.743,IGP
2023-01-01,2023,1,27.78,83.57,1.128,0.724,IGP
2023-01-01,2023,1,27.78,84.64,1.193,0.839,IGP
2023-01-01,2023,1,27.78,85.71,1.073,0.663,IGP
2023-01-01,2023,1,27.78,86.79,1.21,1.126,IGP
2023-01-01,2023,1,27.78,87.86,1.065,0.921,IGP
2023-01-01,2023,1,27.78,88.93,1.086,0.912,IGP
2023-01-01,2023,1,27.78,90.0,1.052,0.78,IGP
2023-01-01,2023,1,28.33,75.0,1.271,0.549,IGP
2023-01-01,2023,1,28.33,76.07,1.5,1.743,IGP
2023-01-01,2023,1,28.33,77.14,1.5,1.666,IGP
2023-01-01,2023,1,28.33,78.21,1.5,1.58,IGP
2023-01-01,2023,1,28.33,79.29,1.17,0.839,IGP
2023-01-01,2023,1,28.33,80.36,1.021,0.834,IGP
2023-01-01,2023,1,28.33,81.43,1.039,0.794,IGP
2023-01-01,2023,1,28.33,82.5,1.143,0.916,IGP
2023-01-01,2023,1,28.33,83.57,1.189,0.967,IGP
2023-01-01,2023,1,28.33,84.64,1.014,0.627,IGP
2023-01-01,2023,1,28.33,85.71,1.028,1.06,IGP
2023-01-01,2023,1,28.33,86.79,1.208,1.093,IGP
2023-01-01,2023,1,28.33,87.86,1.218,1.108,IGP
2023-01-01,2023,1,28.33,88.93,1.175,1.215,IGP
2023-01-01,2023,1,28.33,90.0,1.163,1.245,IGP
2023-01-01,2023,1,28.89,75.0,1.071,0.847,IGP
2023-01-01,2023,1,28.89,76.07,1.5,1.695,IGP
2023-01-01,2023,1,28.89,77.14,1.5,1.782,IGP
2023-01-01,2023,1,28.89,78.21,1.5,1.61,IGP
2023-01-01,2023,1,28.89,79.29,1.094,1.128,IGP
2023-01-01,2023,1,28.89,80.36,1.166,0.694,IGP
2023-01-01,2023,1,28.89,81.43,1.285,1.01,IGP
2023-01-01,2023,1,28.89,82.5,1.198,1.084,IGP
2023-01-01,2023,1,28.89,83.57,1.232,0.807,IGP
2023-01-01,2023,1,28.89,84.64,1.027,1.304,IGP
2023-01-01,2023,1,28.89,85.71,1.064,1.002,IGP
2023-01-01,2023,1,28.89,86.79,1.297,0.878,IGP
2023-01-01,2023,1,28.89,87.86,1.098,1.084,IGP
2023-01-01,2023,1,28.89,88.93,1.155,1.019,IGP
2023-01-01,2023,1,28.89,90.0,1.126,0.866,IGP
2023-01-01,2023,1,29.44,75.0,1.101,1.124,IGP
2023-01-01,2023,1,29.44,76.07,1.5,1.765,IGP
2023-01-01,2023,1,29.44,77.14,1.5,2.007,IGP
2023-01-01,2023,1,29.44,78.21,1.5,1.752,IGP
2023-01-01,2023,1,29.44,79.29,1.227,0.873,IGP
2023-01-01,2023,1,29.44,80.36,1.253,0.718,IGP
2023-01-01,2023,1,29.44,81.43,1.073,0.825,IGP
2023-01-01,2023,1,29.44,82.5,0.946,0.866,IGP
2023-01-01,2023,1,29.44,83.57,1.129,0.782,IGP
2023-01-01,2023,1,29.44,84.64,1.011,0.951,IGP
2023-01-01,2023,1,29.44,85.71,1.126,0.905,IGP
2023-01-01,2023,1,29.44,86.79,1.007,0.886,IGP
2023-01-01,2023,1,29.44,87.86,1.067,0.958,IGP
2023-01-01,2023,1,29.44,88.93,1.078,0.939,IGP
2023-01-01,2023,1,29.44,90.0,1.003,0.735,IGP
2023-01-01,2023,1,30.0,75.0,1.19,1.06,IGP
2023-01-01,2023,1,30.0,76.07,1.095,0.949,IGP
2023-01-01,2023,1,30.0,77.14,1.089,1.11,IGP
2023-01-01,2023,1,30.0,78.21,1.114,0.87,IGP
2023-01-01,2023,1,30.0,79.29,1.231,0.829,IGP
2023-01-01,2023,1,30.0,80.36,1.15,0.788,IGP
2023-01-01,2023,1,30.0,81.43,1.2,1.067,IGP
2023-01-01,2023,1,30.0,82.5,1.005,0.728,IGP
2023-01-01,2023,1,30.0,83.57,1.163,1.236,IGP
2023-01-01,2023,1,30.0,84.64,1.222,0.913,IGP
2023-01-01,2023,1,30.0,85.71,1.049,0.763,IGP
2023-01-01,2023,1,30.0,86.79,1.206,1.083,IGP
2023-01-01,2023,1,30.0,87.86,1.071,0.908,IGP
2023-01-01,2023,1,30.0,88.93,1.139,1.217,IGP
2023-01-01,2023,1,30.0,90.0,1.141,0.798,IGP
2023-02-01,2023,2,25.0,75.0,1.018,0.808,IGP
2023-02-01,2023,2,25.0,76.07,1.26,1.022,IGP
2023-02-01,2023,2,25.0,77.14,1.5,1.012,IGP
2023-02-01,2023,2,25.0,78.21,1.049,0.997,IGP
2023-02-01,2023,2,25.0,79.29,1.169,0.997,IGP
2023-02-01,2023,2,25.0,80.36,0.999,0.972,IGP
2023-02-01,2023,2,25.0,81.43,1.036,0.945,IGP
2023-02-01,2023,2,25.0,82.5,1.057,1.106,IGP
2023-02-01,2023,2,25.0,83.57,1.168,0.924,IGP
2023-02-01,2023,2,25.0,84.64,1.272,0.889,IGP
2023-02-01,2023,2,25.0,85.71,0.992,1.103,IGP
2023-02-01,2023,2,25.0,86.79,1.159,0.897,IGP
2023-02-01,2023,2,25.0,87.86,1.07,1.022,IGP
2023-02-01,2023,2,25.0,88.93,1.215,0.83,IGP
2023-02-01,2023,2,25.0,90.0,1.191,0.983,IGP
2023-02-01,2023,2,25.56,75.0,1.051,0.946,IGP
2023-02-01,2023,2,25.56,76.07,1.079,1.131,IGP
2023-02-01,2023,2,25.56,77.14,1.069,1.171,IGP
2023-02-01,2023,2,25.56,78.21,1.147,0.683,IGP
2023-02-01,2023,2,25.56,79.29,0.917,0.914,IGP
2023-02-01,2023,2,25.56,80.36,1.267,1.13,IGP
2023-02-01,2023,2,25.56,81.43,1.5,1.669,IGP
2023-02-01,2023,2,25.56,82.5,1.5,1.952,IGP
2023-02-01,2023,2,25.56,83.57,1.243,1.03,IGP
2023-02-01,2023,2,25.56,84.64,1.231,1.042,IGP
2023-02-01,2023,2,25.56,85.71,1.228,0.606,IGP
2023-02-01,2023,2,25.56,86.79,1.045,0.779,IGP
2023-02-01,2023,2,25.56,87.86,1.014,0.946,IGP
2023-02-01,2023,2,25.56,88.93,0.989,0.803,IGP
2023-02-01,2023,2,25.56,90.0,1.124,0.704,IGP
2023-02-01,2023,2,26.11,75.0,1.085,1.041,IGP
2023-02-01,2023,2,26.11,76.07,1.011,1.064,IGP
2023-02-01,2023,2,26.11,77.14,1.053,0.986,IGP
2023-02-01,2023,2,26.11,78.21,1.023,1.013,IGP
2023-02-01,2023,2,26.11,79.29,1.104,1.015,IGP
2023-02-01,2023,2,26.11,80.36,1.5,1.784,IGP
2023-02-01,2023,2,26.11,81.43,1.5,1.719,IGP
2023-02-01,2023,2,26.11,82.5,1.086,0.91,IGP
2023-02-01,2023,2,26.11,83.57,1.008,0.975,IGP
2023-02-01,2023,2,26.11,84.64,1.5,2.36,IGP
2023-02-01,2023,2,26.11,85.71,1.5,1.597,IGP
2023-02-01,2023,2,26.11,86.79,1.155,0.925,IGP
2023-02-01,2023,2,26.11,87.86,1.256,0.839,IGP
2023-02-01,2023,2,26.11,88.93,1.222,0.797,IGP
2023-02-01,2023,2,26.11,90.0,1.123,0.812,IGP
2023-02-01,2023,2,26.67,75.0,0.937,0.809,IGP
2023-02-01,2023,2,26.67,76.07,1.108,1.159,IGP
2023-02-01,2023,2,26.67,77.14,1.025,0.854,IGP
2023-02-01,2023,2,26.67,78.21,0.99,1.118,IGP
2023-02-01,2023,2,26.67,79.29,1.088,0.894,IGP
2023-02-01,2023,2,26.67,80.36,1.5,1.408,IGP
2023-02-01,2023,2,26.67,81.43,1.5,1.558,IGP
2023-02-01,2023,2,26.67,82.5,1.196,0.57,IGP
2023-02-01,2023,2,26.67,83.57,1.188,0.996,IGP
2023-02-01,2023,2,26.67,84.64,0.953,0.897,IGP
2023-02-01,2023,2,26.67,85.71,1.25,0.784,IGP
2023-02-01,2023,2,26.67,86.79,1.079,1.359,IGP
2023-02-01,2023,2,26.67,87.86,1.167,0.906,IGP
2023-02-01,2023,2,26.67,88.93,1.086,1.001,IGP
2023-02-01,2023,2,26.67,90.0,1.202,0.622,IGP
2023-02-01,2023,2,27.22,75.0,0.911,0.795,IGP
2023-02-01,2023,2,27.22,76.07,1.119,0.956,IGP
2023-02-01,2023,2,27.22,77.14,0.964,0.914,IGP
2023-02-01,2023,2,27.22,78.21,1.127,0.818,IGP
2023-02-01,2023,2,27.22,79.29,1.081,0.836,IGP
2023-02-01,2023,2,27.22,80.36,1.5,1.702,IGP
2023-02-01,2023,2,27.22,81.43,1.5,1.844,IGP
2023-02-01,2023,2,27.22,82.5,0.997,0.688,IGP
2023-02-01,2023,2,27.22,83.57,1.109,0.907,IGP
2023-02-01,2023,2,27.22,84.64,1.141,0.768,IGP
2023-02-01,2023,2,27.22,85.71,1.223,1.202,IGP
2023-02-01,2023,2,27.22,86.79,1.132,0.992,IGP
2023-02-01,2023,2,27.22,87.86,0.922,0.88,IGP
2023-02-01,2023,2,27.22,88.93,1.064,0.816,IGP
2023-02-01,2023,2,27.22,90.0,1.068,0.861,IGP
2023-02-01,2023,2,27.78,75.0,0.989,0.872,IGP
2023-02-01,2023,2,27.78,76.07,1.5,1.819,IGP
2023-02-01,2023,2,27.78,77.14,1.5,1.751,IGP
2023-02-01,2023,2,27.78,78.21,1.5,1.577,IGP
2023-02-01,2023,2,27.78,79.29,1.161,1.106,IGP
2023-02-01,2023,2,27.78,80.36,1.5,1.397,IGP
2023-02-01,2023,2,27.78,81.43,1.5,1.844,IGP
2023-02-01,2023,2,27.78,82.5,1.039,0.875,IGP
2023-02-01,2023,2,27.78,83.57,1.056,0.916,IGP
2023-02-01,2023,2,27.78,84.64,1.029,0.723,IGP
2023-02-01,2023,2,27.78,85.71,1.09,0.904,IGP
2023-02-01,2023,2,27.78,86.79,1.246,0.955,IGP
2023-02-01,2023,2,27.78,87.86,1.017,0.835,IGP
2023-02-01,2023,2,27.78,88.93,1.5,1.763,IGP
2023-02-01,2023,2,27.78,90.0,1.025,0.957,IGP
2023-02-01,2023,2,28.33,75.0,1.055,1.017,IGP
2023-02-01,2023,2,28.33,76.07,1.5,1.529,IGP
2023-02-01,2023,2,28.33,77.14,1.5,1.683,IGP
2023-02-01,2023,2,28.33,78.21,1.5,2.5,IGP
2023-02-01,2023,2,28.33,79.29,0.874,1.101,IGP
2023-02-01,2023,2,28.33,80.36,1.5,1.846,IGP
2023-02-01,2023,2,28.33,81.43,1.126,1.02,IGP
2023-02-01,2023,2,28.33,82.5,1.077,0.931,IGP
2023-02-01,2023,2,28.33,83.57,1.137,0.5,IGP
2023-02-01,2023,2,28.33,84.64,1.185,1.047,IGP
2023-02-01,2023,2,28.33,85.71,1.171,0.99,IGP
2023-02-01,2023,2,28.33,86.79,1.285,0.926,IGP
2023-02-01,2023,2,28.33,87.86,1.125,0.834,IGP
2023-02-01,2023,2,28.33,88.93,0.934,1.001,IGP
2023-02-01,2023,2,28.33,90.0,1.071,0.644,IGP
2023-02-01,2023,2,28.89,75.0,1.118,0.917,IGP
2023-02-01,2023,2,28.89,76.07,1.5,1.709,IGP
2023-02-01,2023,2,28.89,77.14,1.5,1.837,IGP
2023-02-01,2023,2,28.89,78.21,1.5,1.875,IGP
2023-02-01,2023,2,28.89,79.29,1.07,0.997,IGP
2023-02-01,2023,2,28.89,80.36,0.939,0.807,IGP
2023-02-01,2023,2,28.89,81.43,0.988,0.971,IGP
2023-02-01,2023,2,28.89,82.5,1.015,0.867,IGP
2023-02-01,2023,2,28.89,83.57,1.125,0.871,IGP
2023-02-01,2023,2,28.89,84.64,0.994,1.179,IGP
2023-02-01,2023,2,28.89,85.71,1.137,1.181,IGP
2023-02-01,2023,2,28.89,86.79,1.022,0.876,IGP
2023-02-01,2023,2,28.89,87.86,1.134,1.162,IGP
2023-02-01,2023,2,28.89,88.93,1.29,0.867,IGP
2023-02-01,2023,2,28.89,90.0,1.053,0.931,IGP
2023-02-01,2023,2,29.44,75.0,1.5,1.905,IGP
2023-02-01,2023,2,29.44,76.07,1.5,1.867,IGP
2023-02-01,2023,2,29.44,77.14,1.5,1.849,IGP
